SG_UE	NM_UE	CD_CARGO	DS_CARGO	SQ_CANDIDATO	NR_CANDIDATO	NM_CANDIDATO	NM_URNA_CANDIDATO
21415	POCINHOS	13	VEREADOR	1,50002E+11	45555	MONICA LIGIA DE CARVALHO COSTA	MÔNICA DE BETO
20796	MAMANGUAPE	13	VEREADOR	1,50002E+11	10456	RANIERY OLIVEIRA VERÍSSIMO	RANY VERÍSSIMO
21636	SALGADO DE SÃO FÉLIX	12	VICE-PREFEITO	1,50002E+11	11	MILTON GALDINO DA SILVA FILHO	MILTON DO ALAGAMAR 
21997	SÃO MAMEDE	13	VEREADOR	1,50002E+11	11555	MARIA DO SOCORRO SILVA	CORRINHA DO BANCO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	40677	LUCIVALDO DA SILVA CAITANO	MCVAVÁ O AMIGO DO TRÂNSITO
19364	CACIMBAS	13	VEREADOR	1,50002E+11	45789	KELSON DA SILVA BATISTA	KELSON 
20915	MONTADAS	11	PREFEITO	1,50002E+11	45	MARCELO VIEIRA COSTA	MARCELO
19399	BELÉM	13	VEREADOR	1,50002E+11	44333	DUCELIR ARANTES DA SILVA	JUSCELINO
20230	FAGUNDES	12	VICE-PREFEITO	1,50002E+11	10	ALEXANDRO DANTAS SOUZA	ALEXANDRO DANTAS
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	40789	EDMILSON DE ARAÚJO SOARES	EDMILSON SOARES
21296	PICUÍ	13	VEREADOR	1,50002E+11	11444	LUCIELIO SOARES DE MELO	LUCIELIO MELO
19801	CATURITÉ	13	VEREADOR	1,50002E+11	55555	JOSÉ RENATO GOMES SABINO	RENATO DE CLEIDE
21750	SANTA RITA	13	VEREADOR	1,50002E+11	13555	JOSÉ CARLOS FELIX	GALLEGO FÉLIX
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	12788	MARCIA HENRIQUES DOS SANTOS	MARCIA HENRIQUES
21172	PATOS	13	VEREADOR	1,50002E+11	12567	MARIA APARECIDA DIAS ALVES	CYDA DYAS
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	33011	LAURINEIDE FERREIRA DO NASCIMENTO	FIA DE BILINGO
19364	CACIMBAS	12	VICE-PREFEITO	1,50002E+11	40	JOSE ALMEIDA NETTO	JOSE ALMEIDA
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	77890	JOSEFA JOSILANE ARAÚJO MONTEIRO MARINHO	JOSILANE MONTEIRO
21474	PRINCESA ISABEL	13	VEREADOR	1,50002E+11	15555	ALAELSON HENRIQUES DA SILVA	ALAELSON HENRIQUES
21350	PILÕEZINHOS	13	VEREADOR	1,50002E+11	15612	RAIMUNDA DUARTE DE SOUZA	RAIMUNDA DUARTE
20273	GUARABIRA	13	VEREADOR	1,50002E+11	22333	CARLOS DANILO BEZERRA DA SILVA	DANILO DE CONTENDAS
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	44777	JULIANA MARIA SOUSA ALMEIDA	JULIANA ALMEIDA 
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	10234	EDINEWTON CÉSAR DE ARAÚJO	EDINEWTON CESAR TAMBÉ
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	36790	LUCICLEIDE GONÇALO PAULINO	GALEGA DO ACÁCIO FIGUEIREDO
20770	MALTA	13	VEREADOR	1,50002E+11	10123	RAQUEL ARAÚJO DE SOUSA MEDEIROS	RAQUEL MEDEIROS
20478	JACARAÚ	13	VEREADOR	1,50002E+11	10333	MANOEL LEONCIO DE BRITO CAMILO	NENO CAMILO
22012	SÃO MIGUEL DE TAIPU	13	VEREADOR	1,50002E+11	13888	PAULO SÉRGIO CORREIA DA SILVA	PAULO SERGIO
20672	LAGOA SECA	11	PREFEITO	1,50002E+11	45	MICHELLE RIBEIRO DO NASCIMENTO	MICHELLE
21474	PRINCESA ISABEL	13	VEREADOR	1,50002E+11	15999	GABRIELE DOS SANTOS MADEIRO	GABY MADEIRO
19526	POÇO DE JOSÉ DE MOURA	13	VEREADOR	1,50002E+11	10333	MACK RYAN DA SILVA MACENA	MACK MACENA
21350	PILÕEZINHOS	13	VEREADOR	1,50002E+11	40123	DIÔGO HENRIQUE DA SILVA	DIÔGO DE COCÓ
20176	DUAS ESTRADAS	13	VEREADOR	1,50002E+11	15333	LEANDRO FAGNER SENA DA SILVA	LEO
19933	CONDE	13	VEREADOR	1,50002E+11	12456	EMANUELLE LIMA DA SILVA	EMANUELLE LIMA
20931	MONTE HOREBE	13	VEREADOR	1,50002E+11	15888	DALVA CRISTINA DIAS PALITOT	DALVA
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	10007	RAYRA MAXIANA SANTOS BESERRA DE ARAÚJO	ENFERMEIRA RAYRA BESERRA
21717	SANTANA DE MANGUEIRA	13	VEREADOR	1,50002E+11	77777	MARIA DE FÁTIMA RODRIGUES PEREIRA	ANDRÉIA
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	22122	JOCELMA DOS SANTOS	JOCELMA DO CONJUNTO
21873	SÃO JOSÉ DE CAIANA	13	VEREADOR	1,50002E+11	15777	SILVANIA FERNANDES DE SOUSA	SILVANIA DE DERI
19119	ALHANDRA	13	VEREADOR	1,50002E+11	15000	SEVERINO BELMIRO ALVES	SGT. VAL
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	40456	IRANETE BORGES DA SILVA	LANE BORGES
20133	DIAMANTE	12	VICE-PREFEITO	1,50002E+11	12	DAMIAO EDSON ESTANISLAU DE LIMA	ESSIM
19747	PEDRO RÉGIS	13	VEREADOR	1,50002E+11	10333	MARTHA DOS ANJOS GALVÃO ARAÚJO	MARTHA GALVÃO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	12223	EUNICE NERI DA SILVA	MORENA
21750	SANTA RITA	13	VEREADOR	1,50002E+11	70222	JULIO FELIPE DE OLIVEIRA CRUZ	JULIO FELIPE
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	10222	EVALDO ROMÃO DOS SANTOS	VALDINHO ROMÃO
21296	PICUÍ	13	VEREADOR	1,50002E+11	13551	LEYCINEA ARAÚJO	LEYCI
20834	MARI	13	VEREADOR	1,50002E+11	11789	EMANUELLY DE MELO SILVA	EMANUELLY DE LÓI DA SAÚDE
19518	BOQUEIRÃO	13	VEREADOR	1,50002E+11	55012	JOANA PAULA ALVES DE LIMA	PAULA MOTORISTA
21890	SÃO JOSÉ DE ESPINHARAS	11	PREFEITO	1,50002E+11	10	MARIA DO SOCORRO SANTOS	SOCORRO DE DEMÉTRIOS
19283	SOSSÊGO	13	VEREADOR	1,50002E+11	10444	SIMONI JOSEFA DA SILVA	SIMONE SILVA
21555	REMÍGIO	13	VEREADOR	1,50002E+11	55222	CIZENANDO PEREIRA DA CUNHA	NANDO DE LAGOA DO MATO
22098	SÃO VICENTE DO SERIDÓ	13	VEREADOR	1,50002E+11	22555	HUGO LEONARDO ALVES	HUGO DE CÉLIO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	27777	ELLTON DE ALMEIDA SOARES	ELLTON MOTOS
19437	BOA VENTURA	12	VICE-PREFEITO	1,50002E+11	10	MARIA LIVONEIDE PINTO DE SOUSA ALVES DE CARVALHO	LIVONEIDE PINTO
22357	TEIXEIRA	13	VEREADOR	1,50002E+11	45222	RAIANE DAIANE BRITO SANTOS	RAIANE
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	12121	JOSÉ JOÃO DA SILVA	SGT. JOÃO
22071	SAPÉ	13	VEREADOR	1,50002E+11	25678	VALDEIR MIRANDA DA SILVA	MRVALDEIR
19658	CABEDELO	13	VEREADOR	1,50002E+11	29456	REGINALDO VENÂNCIO DA SILVA	REGINALDO 
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	20013	MARIA SANDRA PEREIRA DE MARROCOS	SANDRA MARROCOS
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	55000	ELDYR SANDRO GOMES DE ARRUDA	DR ELDYR
21474	PRINCESA ISABEL	13	VEREADOR	1,50002E+11	10222	EDINALDO HENRIQUES DA SILVA	BOIADEIRO
21490	PUXINANÃ	13	VEREADOR	1,50002E+11	44777	FLAVIO JOSE NASCIMENTO SILVA	FLÁVIO DE JENIPAPO
19321	ASSUNÇÃO	13	VEREADOR	1,50002E+11	44666	ALEXANDRO SERGIO  DE MATIAS SOUZA	SANDRO
20834	MARI	13	VEREADOR	1,50002E+11	20555	RONALDO ERCULANO DE SOUZA	RONALDO BORRACHINHA
19348	ZABELÊ	13	VEREADOR	1,50002E+11	55000	VAGNER DANTAS DA SILVA	VAGNER CAPOEIRA
19046	SÃO JOSÉ DOS RAMOS	13	VEREADOR	1,50002E+11	10555	LUIZ FERNANDO DE PAIVA	NANDO
22098	SÃO VICENTE DO SERIDÓ	13	VEREADOR	1,50002E+11	44555	ADEILTON PEREIRA DE MEDEIROS	ADÉ
19631	CABACEIRAS	13	VEREADOR	1,50002E+11	55222	JOÃO DE ARAUJO FARIAS	JOÃO FARIAS
22136	SERRA DA RAIZ	11	PREFEITO	1,50002E+11	40	LUIZ GONZAGA BEZERRA DUARTE	LUIZ MACHADO
19836	CARRAPATEIRA	13	VEREADOR	1,50002E+11	40777	JOÃO BATISTA	JOÃO DE CEARÁ
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	45645	EDVALDO DOS SANTOS	DR. EDVALDO
21857	SÃO JOSÉ DA LAGOA TAPADA	13	VEREADOR	1,50002E+11	10555	MANOEL NASCIMENTO DA SILVA	MANEL DE ZEZÃO
19658	CABEDELO	13	VEREADOR	1,50002E+11	13111	JONAS PEQUENOS DOS SANTOS	JONAS PEQUENO
21598	RIO TINTO	13	VEREADOR	1,50002E+11	10555	SEVERINO PEREIRA DE SOUSA	PEREIRA
19534	IGARACY	11	PREFEITO	1,50002E+11	40	EDNAILTON SABINO DA SILVA	EDNAILTON SABINO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	65123	ELIOENAI GOMES DO NASCIMENTO	NAI GOMES
19798	CAMALAÚ	12	VICE-PREFEITO	1,50002E+11	40	EGILBERTO FERREIRA DA SILVA	GILBERTO DO POSTO
20915	MONTADAS	13	VEREADOR	1,50002E+11	55123	ANNA THAYS DO NASCIMENTO	ANNA THAYS
19992	CRUZ DO ESPÍRITO SANTO	13	VEREADOR	1,50002E+11	44500	JULIO CEZAR FELICIO DA SILVA	JULIO DE DÃO
21814	SÃO JOÃO DO CARIRI	13	VEREADOR	1,50002E+11	10999	ARTHUR ANTUNES ALVES RAMOS	ARTHUR RAMOS
20974	MULUNGU	13	VEREADOR	1,50002E+11	11111	EDINALDO SEVERINO GOMES	TEINHA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	11369	MAX WALLACE COSTA DE SOUSA	MAX
19046	SÃO JOSÉ DOS RAMOS	13	VEREADOR	1,50002E+11	10333	ABRAAO RAMOS DE ARAUJO	ABRAAO
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	11666	SEVERINA MACENA TRINDADE	TIVA
19160	LOGRADOURO	13	VEREADOR	1,50002E+11	20222	MARCIO ROGERIO ALVES DA COSTA	MÁSSIO ´ÓTICA
19070	ALAGOA NOVA	13	VEREADOR	1,50002E+11	55555	THIAGO HELENO DE SOUZA	THIAGO HELENO
19291	BAÍA DA TRAIÇÃO	13	VEREADOR	1,50002E+11	40278	FERNANDA LIGIA MATIAS DA SILVA	FERNANDA LÍGIA
21172	PATOS	13	VEREADOR	1,50002E+11	11190	VERÍSSIMO MARTINS DA SILVA	SARGENTO VERÍSSIMO
19046	SÃO JOSÉ DOS RAMOS	12	VICE-PREFEITO	1,50002E+11	10	PATRIK DANIEL GONÇALVES DE AMORIM	PATRIK AMORIM
20036	CUITÉ	13	VEREADOR	1,50002E+11	13650	JOSE ISOEL DA COSTA CUNHA	LIRO DO PÉ DA SERRA
21555	REMÍGIO	13	VEREADOR	1,50002E+11	11333	CLENILDO DA SILVA TORRES	CLENILDO TORRES
21210	PEDRA BRANCA	13	VEREADOR	1,50002E+11	10777	RYVANDO BARBOSA DE SOUSA	BETINHO
21890	SÃO JOSÉ DE ESPINHARAS	13	VEREADOR	1,50002E+11	55999	JOSEFA ELIETE MIGUEL DE SOUSA	ELIETE DE LOLÓ
21270	PIANCÓ	13	VEREADOR	1,50002E+11	10333	ANGELA MARIA GOMES FERINO FRANÇA	ANGELA DE TOTINHA
19801	CATURITÉ	12	VICE-PREFEITO	1,50002E+11	11	JOLMACIO PEREIRA DE BRITO FILHO	JOLMACIO FILHO
19003	RIACHÃO DO POÇO	13	VEREADOR	1,50002E+11	44666	JOAO CAMILO FERREIRA FILHO	JOÃO DE TINE
20150	DONA INÊS	13	VEREADOR	1,50002E+11	40333	ROGERIO DE ARAUJO MOREIRA	ROGERIO MOREIRA
21237	PEDRA LAVRADA	13	VEREADOR	1,50002E+11	12611	MARIEDGENA SILVA OLIVEIRA	TÊ DE NEGUINHO
21857	SÃO JOSÉ DA LAGOA TAPADA	13	VEREADOR	1,50002E+11	10777	ROMERO CELESTINO DE SÁ	ROMERO SÁ
22110	SERRA BRANCA	13	VEREADOR	1,50002E+11	27333	FRANCISCA PIRES DA SILVA	FRAN PIRES
19852	CATINGUEIRA	13	VEREADOR	1,50002E+11	44111	MARIA HELENA PEREIRA SIMPLICIO FILHA	HELENINHA
20974	MULUNGU	13	VEREADOR	1,50002E+11	40123	MÔNICA ADRIANA DE ARAÚJO	MÔNICA IRMÃ DE NINHA
21814	SÃO JOÃO DO CARIRI	12	VICE-PREFEITO	1,50002E+11	44	MARIA STELA MARACAJÁ PORTO RAMOS	STELA MARACAJÁ
19658	CABEDELO	13	VEREADOR	1,50002E+11	44123	JOSÉ MARIA DE LUCENA FILHO	LUCENINHA
21750	SANTA RITA	13	VEREADOR	1,50002E+11	44333	JOSÉ MARTINS DE MORAIS	ZEZINHO MARTINS
19909	AREIA DE BARAÚNAS	12	VICE-PREFEITO	1,50002E+11	10	ALENILSON PALMEIRA FELIX	ALENILSON PALMEIRA FELIX
21253	PEDRAS DE FOGO	13	VEREADOR	1,50002E+11	20444	LUCIENE PEREIRA DA ROCHA	IRMÃ LUCIENE
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	18888	LUCICRERES ARAUJO MEDEIROS	LUCI NUTRICIONISTA
19119	ALHANDRA	13	VEREADOR	1,50002E+11	44444	ALBARINA KELLY DE LIMA PEREIRA	ALBA KELLY
21415	POCINHOS	13	VEREADOR	1,50002E+11	10300	RODRIGO OLIVEIRA DA COSTA	RODRIGO COSTA
19968	MARCAÇÃO	13	VEREADOR	1,50002E+11	55222	PAULO ANTONIO DA SILVA VIEIRA	PAULO GENRO DE BEBE ÓLEO
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	22345	ANGELA MARICEA DA SILVA	ANGELA CEIA
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	15221	MARIO ALESSANDRO DA SILVA GALVAO	SANDRO GALVAO
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	15444	MARIA SOCORRO PIRES DE ASSIS	SOCORRO PIRES
19372	BAYEUX	13	VEREADOR	1,50002E+11	33678	JAMES DOS SANTOS	PROFESSOR JAMES
21490	PUXINANÃ	13	VEREADOR	1,50002E+11	10444	ELISANGELA OLIVEIRA DE ARAUJO NASCIMENTO	ELISÂNGELA DE ELIAS
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	55444	SOCORRO APARECIDA TOMAZ DOS SANTOS COSTA	SOCORRO DE PEDRO PAULO
20419	ITAPORANGA	13	VEREADOR	1,50002E+11	11555	ROMILDO RODRIGUES DE LIMA	ROMILDO DO LEITE
19445	SÃO JOSÉ DE PRINCESA	13	VEREADOR	1,50002E+11	11118	COSMA IAMARA DE SOUSA ALMEIDA	IAMARA DE ASSIS MIGUEL
21350	PILÕEZINHOS	13	VEREADOR	1,50002E+11	15620	MARCELO DA SILVA NASCIMENTO	MARCELO DO SACO
21636	SALGADO DE SÃO FÉLIX	11	PREFEITO	1,50002E+11	10	JONI MARCOS SOUZA DE OLIVEIRA	DR JONI
19070	ALAGOA NOVA	13	VEREADOR	1,50002E+11	55444	ROBERTO RODRIGUES DE LIMA CATÃO	ROBERTO DA AMBULANCIA
19089	CUITÉ DE MAMANGUAPE	13	VEREADOR	1,50002E+11	44777	DANIEL SANTOS SILVA	DANIEL
20214	ESPERANÇA	13	VEREADOR	1,50002E+11	22114	JOSE PAULO BARROS DE FIGUEIREDO	JOSÉ PAULO
21091	OLHO D'ÁGUA	13	VEREADOR	1,50002E+11	10333	ELAINE CRISTINA BATISTA LEITE	ELAINE CRISTINA
20753	MÃE D'ÁGUA	11	PREFEITO	1,50002E+11	10	JUCELIO PEREIRA MOURA	DR JUCELIO
19259	AROEIRAS	13	VEREADOR	1,50002E+11	45222	TATIANE DA SILVA SANTANA	TATIANE DE DODA
19615	CAAPORÃ	12	VICE-PREFEITO	1,50002E+11	44	JOSÉ CARLOS FERREIRA MONTEIRO	CARLOS MONTEIRO
22071	SAPÉ	13	VEREADOR	1,50002E+11	45677	PAULO EDUARDO GONÇALVES DA SILVA	PAULO BANANADA
19747	PEDRO RÉGIS	13	VEREADOR	1,50002E+11	44000	ISABEL CRISTINA NUNES MARREIRA	CRISTINA DE POPINHA
21237	PEDRA LAVRADA	11	PREFEITO	1,50002E+11	44	JOSE ANTONIO VASCONCELOS DA COSTA	TOTA GUEDES
20796	MAMANGUAPE	13	VEREADOR	1,50002E+11	13000	LUCIANO VALENTIM DA SILVA	PROFESSOR VALENTIM
20818	MANAÍRA	13	VEREADOR	1,50002E+11	20888	ROMEU SILVA DOS SANTOS	ROMEU SILVA
21318	PILAR	13	VEREADOR	1,50002E+11	45000	IZAIAS ALVES BARRETO	IZAIAS BARRETO
19216	AREIA	13	VEREADOR	1,50002E+11	40444	FRANCISCO KLEVENY SOARES DA SILVA	KLEVENY SOARES
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	20500	WILTON MAIA VELEZ	WILTON MAIA VELEZ
20893	MOGEIRO	13	VEREADOR	1,50002E+11	10999	SEVERINO DO RAMO DO NASCIMENTO	DURRAMO DE DIONÍZIO
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	22456	WANDERLEY BARBOSA LEAL	WANDERLEY DE NENZINHA
19135	SÃO JOÃO DO RIO DO PEIXE	13	VEREADOR	1,50002E+11	10333	VALDERY SOARES DE CARVALHO	DERY DO GRAVATA
19844	APARECIDA	13	VEREADOR	1,50002E+11	11112	MIKAELLY FERREIRA ORSON	MIKAELLY
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	13111	GERLINDO NICOLAU DA SILVA	GERLINDO TAXISTA
21415	POCINHOS	13	VEREADOR	1,50002E+11	40400	FLAVIO JUNIOR ARAUJO MIRANDA	JUNIOR DE ANTONIO NÉ
19267	SANTO ANDRÉ	13	VEREADOR	1,50002E+11	10000	JOSÉ DENYS CAVALCANTE DE OLIVEIRA	DENYS CAVALCANTE
22217	SOLÂNEA	13	VEREADOR	1,50002E+11	44567	MARIA PATRICIA PEREIRA LIMA	PATRICIA DA SAÚDE
21296	PICUÍ	13	VEREADOR	1,50002E+11	10999	IVONE COSTA DE SENA	IVONE DE IVONETE
19640	POÇO DANTAS	13	VEREADOR	1,50002E+11	10111	DAMIANA MARIA RODRIGUES DANTAS	LOURINHA DE DEDÉ DE ASSIS
19216	AREIA	13	VEREADOR	1,50002E+11	10321	LINDORMA FELIX TAVARES	LINDORMA
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	13000	GILVAN DE FRANCA CAVALCANTE	GILVAN DO SINDICATO
21750	SANTA RITA	13	VEREADOR	1,50002E+11	11234	PAULO FERNANDES DO NASCIMENTO	PAULINHO FERNANDES
19810	CAMPINA GRANDE	13	VEREADOR	1,50002E+11	45045	FABIANA OLIVEIRA DA COSTA	FABIANA OLIVEIRA
21172	PATOS	13	VEREADOR	1,50002E+11	44456	RANIERE CAVALCANTE RAMALHO DE LACERDA	RANIERE RAMALHO
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	18123	CASSIANO TRAJANO GUEDES	CASSIANO
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	70333	VÂNIO BENTO DA SILVA	VÂNIO BENTO
19755	CAJAZEIRAS	13	VEREADOR	1,50002E+11	70888	LUZINETE FERREIRA BRAGA	LU BRAGA
19410	BELÉM DO BREJO DO CRUZ	13	VEREADOR	1,50002E+11	40555	MARIA DE FATIMA DANTAS DA SILVA	FATINHA
21172	PATOS	13	VEREADOR	1,50002E+11	13000	RAILSON QUINHO ARAUJO	RAILSON QUINHO
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	13000	MARCOS HENRIQUES E SILVA	MARCOS HENRIQUES
21393	PITIMBU	13	VEREADOR	1,50002E+11	40404	EZEQUIAS LIMA DE MOURA JÚNIOR	EZEQUIAS JÚNIOR
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	20000	LORENA NIEDJA MACHADO E SILVA	LORENA MACHADO
19879	CATOLÉ DO ROCHA	13	VEREADOR	1,50002E+11	44009	ERINALDO DE OLIVEIRA DA COSTA	BENAL
19194	ARARUNA	13	VEREADOR	1,50002E+11	77222	RADEMAKER BORGES DE OLIVEIRA	RADEMAKER BORGES
21970	SÃO JOSÉ DOS CORDEIROS	13	VEREADOR	1,50002E+11	22555	GERSON WANDERLEI BEZERRA DOS SANTOS	WANDERLEI DO BAR
22039	SÃO SEBASTIÃO DE LAGOA DE ROÇA	13	VEREADOR	1,50002E+11	45888	LEO DELFINO JALES	LÉO DA TROCA
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	13222	OZEAS JORDAO DA SILVA	ÓZEAS JORDÃO
21296	PICUÍ	13	VEREADOR	1,50002E+11	10555	ANTONILSON DE SOUTO CABRAL	IRMÃO ANTONILSON
19100	CURRAL DE CIMA	13	VEREADOR	1,50002E+11	40567	MARIA EDUARDA NASCIMENTO SANTOS DA SILVA	EDUARDA
19933	CONDE	13	VEREADOR	1,50002E+11	11100	JOSELIO DIONISIO DO NASCIMENTO	JOSELIO JOGADOR
22233	SOLEDADE	13	VEREADOR	1,50002E+11	55222	HELDER MARCILIO DE SOUTO BARROS	MARCILIO MARINHEIRO
20850	MASSARANDUBA	13	VEREADOR	1,50002E+11	15000	JOÃO TAVARES GUEDES	PROFESSOR JOÃO TAVARES
21636	SALGADO DE SÃO FÉLIX	13	VEREADOR	1,50002E+11	40111	FÁBIO DE ANDRADE SILVA	JUNIOR PEREIRA
21954	SÃO JOSÉ DO SABUGI	13	VEREADOR	1,50002E+11	44623	CHARLENE ARAÚJO DE ANDRADE COSTA	CHARLENE
22357	TEIXEIRA	12	VICE-PREFEITO	1,50002E+11	40	FRANCISCO JARBAS PEREIRA DE OLIVEIRA	FRANCISCO JARBAS
19623	GADO BRAVO	13	VEREADOR	1,50002E+11	15123	JOSINALDO VENANCIO DA SILVA	JOSINALDO VENÂNCIO
19135	SÃO JOÃO DO RIO DO PEIXE	13	VEREADOR	1,50002E+11	40234	JEANE ROLIM FELIX	JEANE ROLIM
19364	CACIMBAS	13	VEREADOR	1,50002E+11	40222	JOSE CARIOLANDO DA SILVA	HOLANDA
19615	CAAPORÃ	13	VEREADOR	1,50002E+11	55789	FABÍOLA VIEIRA RIBEIRO	PROFESSORA FABÍOLA
20516	JOÃO PESSOA	13	VEREADOR	1,50002E+11	12222	JOÃO EDUARDO MORAES DE MELO	JOÃO EDUARDO
20958	MONTEIRO	13	VEREADOR	1,50002E+11	10333	GIVANILSON FERNANDES	LANDER DA PADARIA
19658	CABEDELO	13	VEREADOR	1,50002E+11	44555	JOSE CARLOS DORNELAS TAVARES CABRAL	CARLOS DORNELAS
20818	MANAÍRA	11	PREFEITO	1,50002E+11	40	MANOEL BEZERRA RABELO	NEL
21512	QUEIMADAS	13	VEREADOR	1,50002E+11	15111	CARLOS ANTÔNIO ALVES MACÊDO	PASTOR CARLOS
22357	TEIXEIRA	13	VEREADOR	1,50002E+11	70456	ERASMO FRANCISCO DOS SANTOS FILHO	ERASMO DO LAVA JATO
19151	ARAÇAGI	11	PREFEITO	1,50002E+11	45	JOSILDA MACENA BENÍCIO LEITE	JOSILDA MACENA
19585	AMPARO	13	VEREADOR	1,50002E+11	15123	SEVERINO GOMES DA ROCHA	BIW MECÂNICO
19658	CABEDELO	13	VEREADOR	1,50002E+11	50123	MARCOS ANTONIO DA SILVA	MARCOS PATRICIO
22071	SAPÉ	13	VEREADOR	1,50002E+11	55555	SILVIO MAGNO DE FIGUEIREDO PANTA	MAGNO FIGUEIREDO
22314	TAPEROÁ	13	VEREADOR	1,50002E+11	40888	FLAVIA DA SILVA	FLAVIA DA SILVA
20915	MONTADAS	13	VEREADOR	1,50002E+11	55660	MARIA EDILEUZA SANTOS	EDILEUZA DE JR
21750	SANTA RITA	13	VEREADOR	1,50002E+11	40040	AURIAN DE LIMA SOARES	AURIAN
19100	CURRAL DE CIMA	11	PREFEITO	1,50002E+11	11	PAULO CESAR FERNANDES DE QUEIROZ	PAULO QUEIROZ
21598	RIO TINTO	13	VEREADOR	1,50002E+11	13111	ALEX SANDRO PEREIRA DA SILVA	ALEX DE GRAVASSU
21814	SÃO JOÃO DO CARIRI	12	VICE-PREFEITO	1,50002E+11	40	SALENE MAIA LIMA DE FARIAS	DRA SALENE MAIA
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	40777	HEBER GILNIL DE SENA MONTENEGRO	IRMÃ HEBE
19933	CONDE	13	VEREADOR	1,50002E+11	15555	ANTONIO FLAVIO CUNHA	SARGENTO CUNHA
21393	PITIMBU	13	VEREADOR	1,50002E+11	44555	IREMAR ANTÔNIO DA SILVA	IREMAR
19585	AMPARO	12	VICE-PREFEITO	1,50002E+11	15	VILMA ENEAS DA COSTA	VILMA ENEAS
19054	ALAGOA GRANDE	11	PREFEITO	1,50002E+11	15	MANUELLA DE FÁTIMA DE PAIVA CARNEIRO	MANUELLA CARNEIRO
21032	NOVA FLORESTA	13	VEREADOR	1,50002E+11	10456	CLAUDENISE SILVA DANTAS	DENISE
19119	ALHANDRA	13	VEREADOR	1,50002E+11	43333	MARIA CLARA CARNEIRO DE SOUZA NASCIMENT	CLARA DA CULTURA
20893	MOGEIRO	13	VEREADOR	1,50002E+11	15777	JADYEL RAMOS DA SILVA	JADYEL RAMOS
19046	SÃO JOSÉ DOS RAMOS	11	PREFEITO	1,50002E+11	10	MATHEUS AMORIM MARANHAO E SILVA	MATHEUS AMORIM
20273	GUARABIRA	13	VEREADOR	1,50002E+11	40777	FLÁVIO DOS SANTOS ARAÚJO	FLÁVIO DE SEU TITO
21172	PATOS	13	VEREADOR	1,50002E+11	10623	SEVERINO FERNANDES FILHO	FERRÉ MAXIXE
22330	TAVARES	13	VEREADOR	1,50002E+11	40555	MARIA DO SOCORRO LIMA	SOCORRINHA
22411	UMBUZEIRO	13	VEREADOR	1,50002E+11	40789	MARTA DOS SANTOS DA SILVA	MARTA DA VASSOURA
19895	CONCEIÇÃO	13	VEREADOR	1,50002E+11	10800	FRANCISCA EDIENE DOS SANTOS	EDIENE DE ELIAS
19976	COREMAS	13	VEREADOR	1,50002E+11	45222	FRANCISCO LUCIANO BELARMINO DA SILVA	LUCIANO DA PESCA
22055	SÃO SEBASTIÃO DO UMBUZEIRO	13	VEREADOR	1,50002E+11	44789	LAVINIA KALYANNE FERNANDES BATISTA DE OLIVEIRA	LAVÍNIA DOS CABELOS
19054	ALAGOA GRANDE	13	VEREADOR	1,50002E+11	70111	RAFAELA JACINTO DOS SANTOS	RAFAELA SANTOS
